age,job,marital,Married,education,Ed,default,Def,balance,housing,House,loan,Personal,contact,day,month,duration,campaign,pdays,previous,Previous,Subscribe
48,management,married,1,tertiary,3,no,0,363,no,0,no,0,cellular,18,nov,67,1,-1,0,0,0
26,admin.,single,0,secondary,2,no,0,236,yes,1,yes,1,cellular,18,may,8,2,-1,0,0,0
39,admin.,single,0,unknown,0,no,0,0,yes,1,no,0,cellular,11,may,62,1,-1,0,0,0
47,management,married,1,tertiary,3,no,0,-50,no,0,yes,1,cellular,7,jul,175,1,-1,0,0,0
23,entrepreneur,single,0,primary,1,no,0,4,yes,1,no,0,unknown,13,may,395,2,-1,0,0,1
54,management,divorced,0,tertiary,3,no,0,26306,yes,1,no,0,cellular,11,feb,27,1,84,3,0,0
38,admin.,married,1,secondary,2,no,0,46,yes,1,yes,1,unknown,6,may,195,1,-1,0,0,0
33,technician,married,1,secondary,2,no,0,575,no,0,yes,1,cellular,4,feb,254,2,-1,0,0,0
35,admin.,divorced,0,secondary,2,no,0,148,no,0,yes,1,cellular,8,jul,199,1,-1,0,0,0
52,services,married,1,secondary,2,no,0,431,no,0,no,0,cellular,26,aug,73,17,-1,0,0,0
25,technician,single,0,tertiary,3,no,0,777,yes,1,no,0,unknown,14,may,351,1,-1,0,0,0
29,management,married,1,tertiary,3,no,0,199,yes,1,yes,1,unknown,7,may,1689,4,-1,0,0,1
35,technician,single,0,tertiary,3,no,0,3552,no,0,no,0,cellular,21,nov,267,1,-1,0,0,0
49,services,married,1,secondary,2,no,0,47,no,0,no,0,unknown,5,may,234,2,-1,0,0,0
41,admin.,divorced,0,secondary,2,no,0,3823,no,0,no,0,cellular,26,apr,234,10,-1,0,0,0
32,management,married,1,tertiary,3,no,0,138,no,0,no,0,cellular,20,aug,94,4,-1,0,0,0
29,admin.,single,0,secondary,2,no,0,1117,yes,1,no,0,unknown,8,may,77,2,-1,0,0,0
28,blue-collar,married,1,secondary,2,no,0,1325,yes,1,no,0,cellular,15,may,242,1,-1,0,0,0
59,retired,married,1,secondary,2,no,0,0,no,0,no,0,cellular,18,jul,247,4,-1,0,0,0
34,entrepreneur,married,1,tertiary,3,no,0,4343,no,0,no,0,unknown,9,jun,85,4,-1,0,0,0
55,management,divorced,0,tertiary,3,no,0,1598,no,0,no,0,cellular,22,aug,607,4,-1,0,0,0
34,management,married,1,tertiary,3,no,0,3301,yes,1,no,0,cellular,17,jun,485,2,227,4,0,1
24,student,single,0,secondary,2,no,0,822,no,0,no,0,cellular,27,oct,184,1,91,2,0,1
42,technician,divorced,0,secondary,2,no,0,-280,yes,1,no,0,unknown,26,may,258,1,-1,0,0,0
34,management,single,0,unknown,0,no,0,1534,yes,1,no,0,cellular,16,apr,156,1,147,7,0,0
34,admin.,married,1,secondary,2,no,0,1671,no,0,no,0,unknown,21,may,160,1,-1,0,0,0
51,self-employed,married,1,tertiary,3,no,0,2007,no,0,no,0,unknown,16,jun,1021,1,-1,0,0,0
58,blue-collar,married,1,primary,1,no,0,0,yes,1,no,0,cellular,31,jul,5,25,-1,0,0,0
44,technician,married,1,secondary,2,no,0,2776,yes,1,no,0,cellular,27,jan,701,1,-1,0,0,1
33,blue-collar,married,1,secondary,2,no,0,139,yes,1,yes,1,cellular,18,may,732,2,291,5,0,1
34,management,married,1,tertiary,3,no,0,573,no,0,no,0,cellular,10,aug,122,1,-1,0,0,0
34,admin.,married,1,secondary,2,no,0,475,yes,1,no,0,unknown,7,may,559,1,-1,0,0,0
42,blue-collar,divorced,0,secondary,2,no,0,47,yes,1,yes,1,unknown,8,may,141,1,-1,0,0,0
46,management,single,0,tertiary,3,no,0,2154,yes,1,no,0,cellular,21,jul,87,4,-1,0,0,0
31,self-employed,single,0,tertiary,3,no,0,96,no,0,no,0,cellular,5,feb,577,1,-1,0,0,0
39,entrepreneur,married,1,tertiary,3,no,0,83,yes,1,no,0,cellular,11,jul,193,2,-1,0,0,0
34,management,single,0,tertiary,3,no,0,6766,no,0,no,0,cellular,28,aug,210,5,-1,0,0,0
47,technician,married,1,secondary,2,no,0,3973,no,0,no,0,cellular,6,aug,732,2,-1,0,0,0
42,services,divorced,0,secondary,2,no,0,372,yes,1,yes,1,unknown,6,may,121,2,-1,0,0,0
48,blue-collar,single,0,secondary,2,no,0,-552,no,0,yes,1,cellular,21,nov,150,2,-1,0,0,0
30,self-employed,single,0,tertiary,3,no,0,48,no,0,no,0,cellular,21,nov,140,1,-1,0,0,0
38,technician,married,1,secondary,2,no,0,7696,yes,1,no,0,cellular,20,nov,386,2,-1,0,0,0
24,services,married,1,secondary,2,no,0,4500,yes,1,no,0,cellular,11,may,733,2,-1,0,0,1
34,technician,married,1,secondary,2,no,0,1,yes,1,no,0,cellular,19,nov,108,1,-1,0,0,0
46,management,single,0,tertiary,3,no,0,46,no,0,yes,1,cellular,17,nov,80,1,152,1,0,0
32,admin.,divorced,0,secondary,2,yes,1,-18,yes,1,no,0,unknown,12,may,155,3,-1,0,0,0
46,services,married,1,secondary,2,no,0,451,yes,1,yes,1,cellular,13,may,389,4,-1,0,0,0
26,self-employed,married,1,tertiary,3,no,0,479,yes,1,no,0,cellular,9,feb,133,3,-1,0,0,0
42,blue-collar,married,1,secondary,2,no,0,0,yes,1,no,0,cellular,21,nov,328,6,-1,0,0,0
50,technician,married,1,secondary,2,no,0,1130,yes,1,no,0,cellular,23,jul,119,2,-1,0,0,0
41,blue-collar,married,1,primary,1,no,0,389,yes,1,no,0,unknown,16,jun,87,6,-1,0,0,0
34,admin.,single,0,secondary,2,no,0,10,no,0,yes,1,cellular,18,nov,162,1,173,3,0,0
32,services,married,1,secondary,2,no,0,401,yes,1,no,0,unknown,15,may,294,2,-1,0,0,0
58,housemaid,single,0,tertiary,3,no,0,145,yes,1,yes,1,cellular,16,jul,128,2,-1,0,0,0
45,technician,married,1,secondary,2,no,0,115,yes,1,no,0,cellular,6,may,108,1,-1,0,0,0
28,admin.,single,0,secondary,2,no,0,89,yes,1,yes,1,cellular,6,feb,172,2,-1,0,0,0
35,technician,married,1,secondary,2,no,0,94,yes,1,yes,1,unknown,14,may,208,5,-1,0,0,0
39,services,married,1,secondary,2,no,0,1438,yes,1,no,0,unknown,20,may,212,2,-1,0,0,0
49,unemployed,divorced,0,tertiary,3,no,0,780,no,0,no,0,cellular,8,nov,148,1,871,2,0,0
50,management,married,1,tertiary,3,no,0,207,yes,1,no,0,cellular,4,feb,99,1,-1,0,0,0
37,management,married,1,tertiary,3,no,0,238,no,0,no,0,cellular,3,feb,185,1,92,1,1,1
45,blue-collar,married,1,primary,1,no,0,2433,no,0,no,0,cellular,6,aug,133,2,-1,0,0,0
30,housemaid,single,0,secondary,2,no,0,1924,no,0,no,0,cellular,6,feb,170,1,-1,0,0,0
48,unemployed,married,1,tertiary,3,no,0,-471,yes,1,no,0,unknown,19,may,668,7,-1,0,0,0
36,management,single,0,tertiary,3,no,0,1531,yes,1,no,0,cellular,8,may,81,3,170,1,0,0
41,management,single,0,secondary,2,no,0,764,no,0,no,0,cellular,12,jun,230,2,-1,0,0,0
55,blue-collar,married,1,secondary,2,no,0,383,no,0,no,0,unknown,5,may,287,1,-1,0,0,0
70,retired,married,1,primary,1,no,0,3782,no,0,no,0,cellular,16,mar,618,1,-1,0,0,0
41,management,married,1,tertiary,3,no,0,326,yes,1,no,0,cellular,5,may,788,1,-1,0,0,1
47,services,divorced,0,secondary,2,no,0,691,no,0,no,0,cellular,6,feb,285,6,-1,0,0,0
34,technician,single,0,secondary,2,no,0,0,no,0,no,0,cellular,21,aug,163,2,-1,0,0,0
33,management,single,0,tertiary,3,no,0,99,no,0,no,0,cellular,8,jul,159,1,-1,0,0,0
58,retired,married,1,secondary,2,no,0,502,yes,1,no,0,cellular,12,may,197,2,370,3,0,0
51,management,married,1,tertiary,3,no,0,-15,no,0,no,0,cellular,25,jul,212,2,-1,0,0,0
45,management,married,1,tertiary,3,no,0,1929,yes,1,no,0,unknown,29,may,44,15,-1,0,0,0
55,admin.,married,1,secondary,2,no,0,0,no,0,no,0,cellular,23,sep,180,2,238,3,1,0
30,blue-collar,single,0,primary,1,no,0,185,no,0,no,0,unknown,26,jun,11,1,-1,0,0,0
33,management,single,0,secondary,2,no,0,-424,yes,1,no,0,unknown,26,may,863,1,-1,0,0,0
27,services,single,0,secondary,2,no,0,0,yes,1,no,0,unknown,7,may,388,7,-1,0,0,0
59,retired,married,1,secondary,2,no,0,319,yes,1,no,0,unknown,5,may,143,3,-1,0,0,0
34,management,single,0,tertiary,3,no,0,171,yes,1,no,0,cellular,7,may,191,1,294,1,0,0
47,technician,divorced,0,tertiary,3,no,0,-1148,yes,1,yes,1,unknown,27,may,62,2,-1,0,0,0
44,blue-collar,married,1,primary,1,no,0,-11,yes,1,no,0,unknown,9,may,13,1,-1,0,0,0
35,admin.,single,0,secondary,2,no,0,0,yes,1,no,0,cellular,13,may,1073,1,-1,0,0,1
45,management,married,1,tertiary,3,no,0,-206,yes,1,no,0,cellular,6,may,337,2,-1,0,0,0
42,blue-collar,married,1,primary,1,no,0,704,yes,1,yes,1,telephone,31,jul,88,10,-1,0,0,0
38,technician,married,1,secondary,2,no,0,1931,no,0,no,0,cellular,2,jun,167,1,298,10,0,0
34,technician,single,0,secondary,2,no,0,943,no,0,no,0,cellular,29,aug,96,4,-1,0,0,0
35,technician,married,1,secondary,2,no,0,327,yes,1,no,0,cellular,13,apr,537,3,-1,0,0,0
29,management,single,0,secondary,2,no,0,-105,yes,1,no,0,unknown,27,may,5,3,-1,0,0,0
58,retired,married,1,secondary,2,no,0,983,no,0,no,0,cellular,5,aug,139,1,-1,0,0,0
44,blue-collar,single,0,primary,1,no,0,787,yes,1,no,0,unknown,30,may,570,2,-1,0,0,0
45,entrepreneur,married,1,tertiary,3,no,0,0,yes,1,no,0,cellular,29,jul,100,3,-1,0,0,0
43,blue-collar,married,1,secondary,2,no,0,3060,yes,1,no,0,unknown,15,may,253,2,-1,0,0,0
44,services,married,1,secondary,2,no,0,5780,yes,1,no,0,cellular,1,apr,525,2,-1,0,0,0
30,technician,single,0,secondary,2,no,0,790,no,0,no,0,cellular,20,aug,696,3,-1,0,0,0
38,unemployed,married,1,tertiary,3,no,0,1449,no,0,no,0,unknown,26,may,535,6,-1,0,0,0
50,technician,married,1,secondary,2,no,0,1412,no,0,no,0,cellular,6,aug,131,3,-1,0,0,0
21,student,single,0,secondary,2,no,0,681,no,0,no,0,unknown,20,aug,6,1,-1,0,0,0
38,entrepreneur,married,1,tertiary,3,no,0,228,yes,1,no,0,cellular,5,feb,105,1,-1,0,0,0
42,admin.,married,1,secondary,2,no,0,0,no,0,no,0,unknown,19,jun,370,1,-1,0,0,0
45,technician,single,0,tertiary,3,no,0,2087,no,0,no,0,cellular,29,aug,29,14,-1,0,0,0
34,entrepreneur,married,1,secondary,2,no,0,2,yes,1,yes,1,cellular,5,may,184,1,167,6,0,0
48,technician,married,1,secondary,2,no,0,197,no,0,yes,1,cellular,3,feb,47,2,222,3,0,0
34,services,married,1,secondary,2,no,0,0,no,0,yes,1,unknown,2,jul,193,4,-1,0,0,0
32,blue-collar,married,1,secondary,2,no,0,1905,yes,1,no,0,cellular,16,jul,709,2,-1,0,0,1
35,technician,married,1,tertiary,3,no,0,118,no,0,no,0,cellular,6,aug,358,2,-1,0,0,0
39,entrepreneur,married,1,tertiary,3,no,0,2644,yes,1,no,0,unknown,20,may,253,1,-1,0,0,0
36,self-employed,married,1,tertiary,3,no,0,16430,yes,1,no,0,unknown,6,jun,197,3,-1,0,0,0
35,technician,married,1,secondary,2,no,0,13,no,0,no,0,cellular,22,aug,94,2,-1,0,0,0
57,services,divorced,0,secondary,2,no,0,14,no,0,yes,1,cellular,22,jul,445,2,-1,0,0,0
28,technician,single,0,secondary,2,no,0,769,yes,1,no,0,cellular,15,may,153,1,371,2,0,0
43,admin.,married,1,unknown,0,no,0,3485,no,0,no,0,unknown,18,jun,113,1,-1,0,0,0
57,management,married,1,secondary,2,no,0,139,no,0,no,0,cellular,17,aug,80,1,-1,0,0,0
34,services,divorced,0,secondary,2,no,0,202,yes,1,no,0,unknown,15,may,318,1,-1,0,0,0
36,technician,married,1,tertiary,3,no,0,6,yes,1,no,0,cellular,27,jan,100,1,435,1,0,0
47,management,divorced,0,tertiary,3,no,0,2515,no,0,no,0,unknown,20,jun,40,3,-1,0,0,0
36,management,divorced,0,tertiary,3,no,0,5195,yes,1,no,0,unknown,2,jun,55,25,-1,0,0,0
33,management,married,1,tertiary,3,no,0,2098,no,0,no,0,cellular,20,nov,67,1,-1,0,0,0
57,management,married,1,tertiary,3,no,0,320,no,0,no,0,cellular,7,aug,76,2,-1,0,0,0
57,management,married,1,tertiary,3,no,0,3431,yes,1,no,0,unknown,16,may,73,1,-1,0,0,0
34,admin.,married,1,secondary,2,no,0,50,yes,1,no,0,unknown,20,may,89,2,-1,0,0,0
51,housemaid,divorced,0,tertiary,3,no,0,370,yes,1,no,0,cellular,19,aug,109,3,-1,0,0,0
54,blue-collar,divorced,0,primary,1,no,0,-182,no,0,no,0,cellular,9,jul,98,1,-1,0,0,0
52,self-employed,single,0,tertiary,3,no,0,1623,yes,1,no,0,unknown,5,jun,21,17,-1,0,0,0
43,entrepreneur,married,1,tertiary,3,no,0,13342,yes,1,no,0,cellular,18,nov,465,1,-1,0,0,0
58,retired,single,0,primary,1,no,0,6570,no,0,no,0,cellular,21,jul,106,3,-1,0,0,0
53,admin.,married,1,secondary,2,no,0,225,yes,1,no,0,cellular,20,apr,304,1,340,1,0,0
44,management,married,1,secondary,2,no,0,-665,no,0,no,0,cellular,30,jul,342,3,-1,0,0,0
29,management,single,0,tertiary,3,no,0,0,no,0,no,0,unknown,16,may,16,25,-1,0,0,0
27,services,single,0,secondary,2,no,0,54,yes,1,no,0,unknown,28,may,543,2,-1,0,0,1
35,blue-collar,married,1,primary,1,no,0,46,no,0,no,0,cellular,8,jul,338,3,-1,0,0,0
40,self-employed,married,1,secondary,2,no,0,2,no,0,no,0,cellular,22,aug,197,5,-1,0,0,0
34,blue-collar,married,1,secondary,2,no,0,103,yes,1,yes,1,unknown,8,may,956,2,-1,0,0,0
38,admin.,single,0,secondary,2,no,0,883,yes,1,no,0,cellular,12,may,95,1,327,9,0,0
32,services,married,1,secondary,2,no,0,55,yes,1,no,0,unknown,15,may,546,9,-1,0,0,0
41,admin.,married,1,secondary,2,no,0,8238,yes,1,yes,1,unknown,30,may,124,4,-1,0,0,0
25,blue-collar,single,0,secondary,2,no,0,913,yes,1,no,0,cellular,7,jul,113,4,-1,0,0,0
38,blue-collar,divorced,0,secondary,2,no,0,595,yes,1,no,0,cellular,7,may,245,3,-1,0,0,0
26,technician,single,0,secondary,2,no,0,7,yes,1,no,0,cellular,22,jul,188,2,-1,0,0,0
37,technician,single,0,tertiary,3,no,0,1661,no,0,no,0,cellular,19,aug,199,5,-1,0,0,0
30,management,married,1,tertiary,3,no,0,102,yes,1,no,0,cellular,5,apr,470,7,426,3,0,1
36,services,married,1,secondary,2,no,0,338,no,0,no,0,unknown,14,may,90,1,-1,0,0,0
33,management,married,1,secondary,2,no,0,3132,yes,1,no,0,unknown,23,may,350,5,-1,0,0,0
33,admin.,single,0,tertiary,3,no,0,490,yes,1,no,0,cellular,7,may,31,1,363,2,0,0
35,management,married,1,tertiary,3,no,0,2682,yes,1,no,0,cellular,9,jul,156,1,-1,0,0,0
24,services,married,1,tertiary,3,no,0,0,yes,1,no,0,unknown,27,may,299,1,-1,0,0,0
29,unemployed,married,1,secondary,2,no,0,596,no,0,no,0,cellular,30,jan,510,2,-1,0,0,0
54,blue-collar,married,1,secondary,2,no,0,2059,yes,1,no,0,cellular,25,aug,177,4,-1,0,0,0
27,admin.,married,1,secondary,2,no,0,132,no,0,no,0,cellular,13,oct,123,2,-1,0,0,0
34,management,married,1,secondary,2,no,0,0,no,0,no,0,cellular,2,feb,270,1,-1,0,0,0
39,blue-collar,married,1,primary,1,no,0,385,yes,1,no,0,unknown,16,may,225,4,-1,0,0,0
38,management,married,1,tertiary,3,no,0,223,no,0,no,0,cellular,28,jan,63,1,-1,0,0,0
37,management,married,1,tertiary,3,no,0,0,yes,1,no,0,unknown,3,jun,247,13,-1,0,0,0
26,services,single,0,secondary,2,no,0,512,yes,1,yes,1,cellular,30,jan,206,5,239,3,0,0
36,entrepreneur,married,1,tertiary,3,no,0,1169,yes,1,no,0,unknown,6,may,168,2,-1,0,0,0
35,management,single,0,tertiary,3,no,0,71,yes,1,no,0,unknown,21,may,836,12,-1,0,0,0
30,management,single,0,tertiary,3,no,0,940,no,0,no,0,cellular,8,aug,131,2,-1,0,0,0
25,technician,single,0,secondary,2,no,0,-80,yes,1,yes,1,unknown,3,jun,89,1,-1,0,0,0
34,technician,married,1,secondary,2,no,0,0,yes,1,no,0,cellular,29,aug,116,4,-1,0,0,0
52,unknown,married,1,unknown,0,no,0,1317,no,0,no,0,unknown,12,jun,58,1,-1,0,0,0
39,admin.,married,1,secondary,2,no,0,179,no,0,no,0,unknown,6,sep,36,1,-1,0,0,0
34,management,married,1,secondary,2,no,0,1007,yes,1,no,0,cellular,21,jul,240,2,-1,0,0,0
34,management,single,0,secondary,2,no,0,0,no,0,no,0,cellular,22,aug,132,4,-1,0,0,0
30,services,married,1,secondary,2,no,0,1286,yes,1,yes,1,cellular,17,jul,544,1,-1,0,0,0
33,services,married,1,secondary,2,no,0,804,yes,1,yes,1,unknown,8,may,266,1,-1,0,0,0
30,student,single,0,secondary,2,no,0,4,no,0,no,0,cellular,4,feb,443,2,-1,0,0,0
51,blue-collar,married,1,primary,1,no,0,0,yes,1,no,0,cellular,10,jul,324,1,-1,0,0,0
36,services,single,0,secondary,2,no,0,417,yes,1,no,0,cellular,6,feb,15,10,207,3,0,0
48,blue-collar,married,1,primary,1,no,0,1678,no,0,no,0,cellular,28,jan,263,2,-1,0,0,0
37,services,divorced,0,secondary,2,no,0,532,yes,1,no,0,unknown,11,jun,199,1,-1,0,0,0
58,management,married,1,secondary,2,no,0,407,yes,1,no,0,cellular,29,jul,145,2,-1,0,0,0
56,management,divorced,0,tertiary,3,no,0,659,no,0,yes,1,cellular,2,jun,56,1,-1,0,0,0
34,blue-collar,married,1,secondary,2,no,0,393,yes,1,no,0,cellular,5,may,11,9,-1,0,0,0
33,admin.,divorced,0,secondary,2,no,0,661,yes,1,no,0,cellular,18,nov,411,1,173,2,0,0
26,services,single,0,secondary,2,no,0,0,no,0,no,0,cellular,29,jul,165,23,-1,0,0,0
40,management,single,0,unknown,0,no,0,838,yes,1,no,0,unknown,12,may,619,3,-1,0,0,0
35,services,married,1,secondary,2,no,0,195,yes,1,no,0,cellular,17,apr,203,1,-1,0,0,0
45,entrepreneur,married,1,secondary,2,no,0,68,yes,1,no,0,unknown,7,may,254,1,-1,0,0,0
37,technician,single,0,secondary,2,no,0,-242,yes,1,no,0,cellular,13,aug,1149,6,-1,0,0,1
35,management,divorced,0,tertiary,3,no,0,321,yes,1,no,0,unknown,9,may,189,1,-1,0,0,0
43,services,single,0,secondary,2,no,0,3403,yes,1,no,0,cellular,12,nov,707,2,97,2,1,1
28,blue-collar,married,1,secondary,2,no,0,8,yes,1,no,0,cellular,15,may,196,1,-1,0,0,0
32,blue-collar,divorced,0,secondary,2,no,0,739,yes,1,no,0,unknown,9,may,171,1,-1,0,0,0
26,unemployed,single,0,secondary,2,no,0,622,no,0,no,0,cellular,28,jan,1451,2,-1,0,0,1
35,services,married,1,secondary,2,no,0,152,yes,1,no,0,unknown,2,jun,563,1,-1,0,0,1
35,technician,single,0,secondary,2,no,0,2,no,0,no,0,cellular,11,aug,239,4,-1,0,0,0
39,blue-collar,married,1,secondary,2,no,0,1439,yes,1,no,0,telephone,28,jul,73,6,-1,0,0,0
42,blue-collar,divorced,0,secondary,2,no,0,1491,yes,1,no,0,cellular,6,may,203,2,334,2,0,0
32,technician,single,0,secondary,2,no,0,6402,yes,1,no,0,cellular,6,may,158,1,167,1,1,0
30,unemployed,married,1,secondary,2,no,0,1210,no,0,no,0,cellular,9,jul,100,4,-1,0,0,0
26,management,single,0,tertiary,3,no,0,122,no,0,yes,1,cellular,8,jul,160,1,-1,0,0,0
30,student,single,0,secondary,2,no,0,0,yes,1,no,0,cellular,19,nov,661,1,-1,0,0,0
32,management,married,1,tertiary,3,no,0,62,yes,1,no,0,cellular,14,may,166,1,-1,0,0,0
47,services,married,1,secondary,2,no,0,3333,yes,1,yes,1,cellular,29,jul,114,2,-1,0,0,0
33,technician,married,1,tertiary,3,no,0,16992,yes,1,no,0,unknown,29,may,58,1,-1,0,0,0
57,blue-collar,married,1,primary,1,no,0,23,yes,1,no,0,telephone,31,jul,25,8,-1,0,0,0
35,admin.,married,1,secondary,2,no,0,0,yes,1,no,0,cellular,7,may,121,2,-1,0,0,0
53,technician,married,1,tertiary,3,no,0,6072,no,0,yes,1,unknown,16,jun,226,4,-1,0,0,0
24,retired,single,0,secondary,2,no,0,366,no,0,yes,1,unknown,16,may,234,2,-1,0,0,0
54,management,divorced,0,tertiary,3,no,0,0,no,0,yes,1,cellular,10,jul,88,1,-1,0,0,0
31,management,married,1,tertiary,3,no,0,1343,yes,1,yes,1,unknown,21,may,85,1,-1,0,0,0
41,entrepreneur,married,1,secondary,2,no,0,2105,yes,1,no,0,cellular,18,nov,134,1,-1,0,0,0
44,unknown,married,1,secondary,2,no,0,2319,no,0,no,0,cellular,4,aug,251,3,-1,0,0,0
35,services,single,0,secondary,2,no,0,35,yes,1,no,0,cellular,14,may,152,1,-1,0,0,0
30,management,married,1,tertiary,3,no,0,877,no,0,no,0,cellular,13,aug,202,1,83,5,0,0
43,blue-collar,single,0,primary,1,no,0,30,yes,1,no,0,unknown,30,may,379,17,-1,0,0,0
51,entrepreneur,married,1,secondary,2,yes,1,-2082,no,0,yes,1,cellular,28,jul,123,6,-1,0,0,0
60,retired,married,1,secondary,2,no,0,89,no,0,no,0,cellular,30,apr,156,2,-1,0,0,0
43,self-employed,married,1,secondary,2,no,0,104,no,0,no,0,unknown,17,jun,332,1,-1,0,0,0
31,management,married,1,tertiary,3,no,0,1750,yes,1,no,0,telephone,14,may,90,3,-1,0,0,0
56,management,married,1,primary,1,no,0,772,yes,1,no,0,telephone,20,nov,291,1,-1,0,0,0
42,technician,married,1,secondary,2,no,0,1048,yes,1,no,0,telephone,6,feb,23,2,-1,0,0,0
52,entrepreneur,married,1,primary,1,no,0,592,no,0,no,0,cellular,21,jul,122,2,-1,0,0,0
40,technician,married,1,secondary,2,no,0,0,yes,1,yes,1,cellular,26,jul,105,2,172,1,0,0
36,services,married,1,secondary,2,no,0,3064,yes,1,no,0,telephone,11,may,1143,4,-1,0,0,0
40,services,married,1,primary,1,no,0,33,no,0,no,0,unknown,26,may,70,3,-1,0,0,0
46,blue-collar,married,1,secondary,2,no,0,0,yes,1,no,0,cellular,8,may,264,2,-1,0,0,0
32,admin.,single,0,secondary,2,no,0,1649,no,0,no,0,cellular,27,may,204,2,-1,0,0,0
31,housemaid,single,0,tertiary,3,no,0,287,yes,1,no,0,cellular,19,nov,182,1,-1,0,0,0
41,technician,divorced,0,secondary,2,no,0,0,yes,1,no,0,cellular,17,nov,386,2,-1,0,0,0
58,housemaid,married,1,primary,1,no,0,419,no,0,yes,1,unknown,5,jun,295,3,-1,0,0,0
36,services,married,1,secondary,2,no,0,257,yes,1,no,0,cellular,12,may,86,2,-1,0,0,0
52,technician,married,1,secondary,2,no,0,118,no,0,no,0,cellular,28,aug,16,20,-1,0,0,0
42,management,married,1,tertiary,3,no,0,251,no,0,no,0,cellular,20,aug,413,2,-1,0,0,0
32,management,single,0,tertiary,3,no,0,1731,yes,1,yes,1,unknown,29,may,323,3,-1,0,0,0
62,management,married,1,tertiary,3,no,0,0,no,0,no,0,cellular,13,oct,78,3,-1,0,0,0
31,technician,single,0,tertiary,3,no,0,23,no,0,no,0,cellular,25,aug,121,3,-1,0,0,0
41,blue-collar,single,0,secondary,2,yes,1,-386,no,0,yes,1,cellular,20,nov,477,1,-1,0,0,1
34,self-employed,married,1,tertiary,3,no,0,5498,no,0,no,0,cellular,19,nov,265,1,-1,0,0,0
44,management,single,0,tertiary,3,no,0,5063,no,0,no,0,cellular,27,oct,418,2,-1,0,0,1
42,blue-collar,married,1,primary,1,no,0,7041,yes,1,no,0,cellular,28,jul,386,4,-1,0,0,0
37,entrepreneur,single,0,secondary,2,no,0,654,no,0,no,0,unknown,19,may,594,2,-1,0,0,0
47,management,married,1,tertiary,3,no,0,1890,no,0,no,0,cellular,8,jul,161,1,-1,0,0,0
32,unemployed,married,1,secondary,2,no,0,2400,yes,1,yes,1,cellular,5,feb,450,3,-1,0,0,0
46,blue-collar,married,1,secondary,2,no,0,519,yes,1,no,0,cellular,25,aug,217,6,-1,0,0,0
39,technician,single,0,tertiary,3,no,0,1190,no,0,no,0,cellular,8,aug,136,1,-1,0,0,0
28,services,single,0,secondary,2,no,0,229,yes,1,no,0,unknown,9,may,322,1,-1,0,0,0
26,student,single,0,secondary,2,no,0,203,no,0,no,0,cellular,16,nov,104,1,196,1,0,0
52,technician,married,1,secondary,2,no,0,1818,no,0,yes,1,cellular,17,nov,189,2,111,4,0,0
42,unemployed,married,1,secondary,2,no,0,1289,no,0,no,0,cellular,15,jul,250,4,415,2,0,1
33,technician,divorced,0,tertiary,3,no,0,39,no,0,no,0,cellular,19,aug,123,5,-1,0,0,0
73,retired,married,1,primary,1,no,0,796,no,0,no,0,cellular,23,oct,427,1,182,2,0,1
35,admin.,single,0,secondary,2,no,0,57,no,0,yes,1,cellular,8,jul,632,2,-1,0,0,0
40,management,married,1,tertiary,3,no,0,1548,yes,1,no,0,cellular,13,apr,101,3,-1,0,0,0
51,technician,married,1,secondary,2,no,0,117,no,0,no,0,cellular,24,aug,467,2,88,4,0,1
37,admin.,single,0,secondary,2,no,0,0,yes,1,no,0,cellular,16,apr,640,2,-1,0,0,0
39,management,married,1,tertiary,3,no,0,691,yes,1,yes,1,cellular,16,apr,517,1,255,1,0,0
28,blue-collar,married,1,secondary,2,no,0,64,yes,1,no,0,unknown,13,may,160,3,-1,0,0,0
49,technician,divorced,0,tertiary,3,no,0,0,yes,1,no,0,cellular,12,jun,177,3,-1,0,0,0
36,admin.,married,1,secondary,2,no,0,957,yes,1,no,0,unknown,21,may,206,1,-1,0,0,0
45,technician,married,1,secondary,2,no,0,118,yes,1,no,0,unknown,7,may,208,2,-1,0,0,0
29,technician,single,0,tertiary,3,no,0,218,yes,1,no,0,cellular,12,apr,169,1,-1,0,0,0
35,management,married,1,secondary,2,no,0,724,yes,1,no,0,cellular,14,jul,287,2,415,1,0,1
35,housemaid,married,1,tertiary,3,no,0,20,yes,1,yes,1,cellular,17,jul,505,3,-1,0,0,0
30,blue-collar,married,1,secondary,2,no,0,-28,yes,1,no,0,cellular,18,may,284,2,371,1,0,0
46,blue-collar,married,1,primary,1,no,0,665,no,0,no,0,cellular,30,jan,89,4,235,2,0,0
25,student,single,0,tertiary,3,no,0,5,no,0,no,0,cellular,29,sep,138,1,-1,0,0,0
36,management,married,1,tertiary,3,no,0,925,no,0,no,0,cellular,14,dec,321,3,189,4,1,1
42,blue-collar,married,1,primary,1,no,0,2519,yes,1,no,0,unknown,15,may,262,4,-1,0,0,0
57,admin.,married,1,secondary,2,no,0,3927,no,0,no,0,cellular,13,oct,61,1,-1,0,0,0
